tasks.thisRepN,tasks.thisTrialN,tasks.thisN,tasks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText.started,instrText.stopped,step,targetangle_deg,trialsType,trialsNum,trialNum,trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trialMouse.started,trialMouse.stopped,trialTarget.started,trialTarget.stopped,trialHome.started,trialHome.stopped,trialCursor.started,trialCursor.stopped,trialCount.started,trialCount.stopped,endText.started,endText.stopped,participant,taskVer,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,16.6946661999973,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,1,1,1,"[0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.1953125, 0.19401041666666666, 0.19140625, 0.1875, 0.18229166666666666, 0.17708333333333334, 0.17317708333333334, 0.16927083333333334, 0.16666666666666666, 0.1640625, 0.15755208333333334, 0.15104166666666666, 0.140625, 0.12630208333333334, 0.10416666666666667, 0.07682291666666667, 0.052083333333333336, 0.028645833333333332, 0.018229166666666668, 0.010416666666666666, 0.0026041666666666665, -0.0013020833333333333, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0013020833333333333, 0.0013020833333333333, 0.015625, 0.036458333333333336, 0.045572916666666664, 0.053385416666666664, 0.05859375, 0.06901041666666667, 0.0859375, 0.11197916666666667, 0.15494791666666666, 0.18098958333333334, 0.19921875, 0.21223958333333334, 0.21875, 0.22395833333333334, 0.22786458333333334, 0.22786458333333334, 0.22786458333333334, 0.22786458333333334, 0.22786458333333334, 0.23046875, 0.23567708333333334, 0.2421875, 0.2513020833333333, 0.265625, 0.27734375, 0.2916666666666667, 0.3072916666666667, 0.3216145833333333, 0.3255208333333333, 0.3294270833333333, 0.3294270833333333, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3307291666666667, 0.3190104166666667, 0.2981770833333333, 0.2708333333333333, 0.21614583333333334, 0.16276041666666666, 0.11067708333333333, 0.061197916666666664, 0.036458333333333336, 0.0234375]","[-0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.2552083333333333, -0.25390625, -0.2513020833333333, -0.24869791666666666, -0.24739583333333334, -0.24609375, -0.24348958333333334, -0.23958333333333334, -0.23567708333333334, -0.22916666666666666, -0.21875, -0.203125, -0.18489583333333334, -0.16276041666666666, -0.125, -0.08854166666666667, -0.057291666666666664, -0.028645833333333332, -0.01171875, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.005208333333333333, -0.014322916666666666, -0.026041666666666668, -0.029947916666666668, -0.029947916666666668, -0.029947916666666668, -0.01953125, -0.00390625, 0.014322916666666666, 0.041666666666666664, 0.05859375, 0.07291666666666667, 0.08984375, 0.10026041666666667, 0.10807291666666667, 0.11458333333333333, 0.11979166666666667, 0.12369791666666667, 0.1328125, 0.14192708333333334, 0.14973958333333334, 0.16145833333333334, 0.17057291666666666, 0.17838541666666666, 0.18619791666666666, 0.19010416666666666, 0.1953125, 0.19791666666666666, 0.19791666666666666, 0.19791666666666666, 0.19791666666666666, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19921875, 0.19791666666666666, 0.1953125, 0.18359375, 0.14453125, 0.109375, 0.07291666666666667, 0.04296875, 0.02734375, 0.022135416666666668]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000878200022270903, 0.014528300001984462, 0.03354110001237132, 0.05061020000721328, 0.06688630001735874, 0.08386490002158098, 0.10045399999944493, 0.11795250000432134, 0.13433790000271983, 0.1504657000186853, 0.16701770000508986, 0.18390430000727065, 0.20060060001560487, 0.21711090000462718, 0.23446350000449456, 0.25059730000793934, 0.267122700024629, 0.2834255000052508, 0.3004023000248708, 0.31728850002400577, 0.3343651000177488, 0.3516265000216663, 0.36733280000044033, 0.38396230002399534, 0.4011258000100497, 0.417391700000735, 0.4343659000005573, 0.45201570002245717, 0.46934600002714433, 0.48434110000380315, 0.5010488000116311, 0.5175892000261229, 0.5345991000067443, 0.5518085000221618, 0.5681051000137813, 0.5839064000174403, 0.600978300004499, 0.617309400025988, 0.6341646000219043, 0.650725900020916, 0.6683983000111766, 0.6847833000065293, 0.7013388000195846, 0.7180682000180241, 0.734317300026305, 0.7503119000175502, 0.767488500016043, 0.7839291999989655, 0.8006046000227798, 0.8175578000082169, 0.8342804000130855, 0.8508290000027046, 0.8676409000181593, 0.8843932000163477, 0.9018704000045545, 0.9172007000015583, 0.9344427000032738, 0.9502834000159055, 0.9675265000259969, 0.9838759000122081, 1.0012127000081819, 1.0183461000269745, 1.0350448000244796, 1.0502802000264637, 1.067466400010744, 1.0835494000057224, 1.1011400000134017, 1.1179232000140473, 1.1342516000149772, 1.1503695000137668, 1.1673530000261962, 1.1838829000189435, 1.2007230000162963, 1.217362499999581, 1.2344877000141423, 1.2511435000051279, 1.267280700005358, 1.2839017000223976, 1.3005864000006113, 1.3168304999999236, 1.3351337000203785, 1.3511637000192422, 1.3670565000211354, 1.3837620000122115, 1.4002542000089306, 1.4164905000070576, 1.433914100023685, 1.450725800008513, 1.4671046000148635, 1.483658600016497, 1.500298400002066, 1.5166873000271153, 1.5337197000044398, 1.5505611000116915, 1.5675575000059325, 1.5843342000152916, 1.6004824000119697, 1.6173315000196453, 1.633848700003, 1.6510766000137664, 1.6673896000138484, 1.6854330000060145, 1.7012242000200786]",17.728356000006897,None,17.728356000006897,None,17.728356000006897,None,17.728356000006897,None,17.728356000006897,None,,,a,1,2020_Jul_29_2049,mReversalNewAlpha3,2020.1.3,60.096478894254986,
0,0,0,0,1,0,1,0,,,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",60,1,1,2,"[0.018229166666666668, 0.014322916666666666, 0.01171875, 0.010416666666666666, 0.0078125, 0.006510416666666667, 0.0026041666666666665, -0.0026041666666666665, -0.005208333333333333, -0.006510416666666667, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.005208333333333333, 0.0, 0.006510416666666667, 0.01953125, 0.03515625, 0.07161458333333333, 0.09635416666666667, 0.125, 0.14973958333333334, 0.17578125, 0.19401041666666666, 0.20703125, 0.22135416666666666, 0.22526041666666666, 0.22786458333333334, 0.22916666666666666, 0.22916666666666666, 0.22916666666666666, 0.22916666666666666, 0.22786458333333334, 0.22786458333333334, 0.22786458333333334, 0.22786458333333334, 0.22786458333333334, 0.2265625, 0.21744791666666666, 0.20572916666666666, 0.18880208333333334, 0.16927083333333334, 0.14713541666666666, 0.10286458333333333, 0.0703125, 0.044270833333333336, 0.024739583333333332, 0.009114583333333334, 0.0, -0.01171875, -0.014322916666666666]","[0.01953125, 0.01953125, 0.01953125, 0.01953125, 0.018229166666666668, 0.016927083333333332, 0.013020833333333334, 0.0078125, 0.0026041666666666665, -0.0026041666666666665, -0.009114583333333334, -0.013020833333333334, -0.015625, -0.015625, -0.015625, -0.015625, -0.013020833333333334, -0.0026041666666666665, 0.016927083333333332, 0.0703125, 0.11197916666666667, 0.1640625, 0.20833333333333334, 0.2591145833333333, 0.29296875, 0.3255208333333333, 0.3619791666666667, 0.3802083333333333, 0.390625, 0.3971354166666667, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.3997395833333333, 0.390625, 0.3723958333333333, 0.3489583333333333, 0.3177083333333333, 0.28125, 0.20703125, 0.15755208333333334, 0.11848958333333333, 0.08854166666666667, 0.06640625, 0.05078125, 0.03515625, 0.03125]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0008639000006951392, 0.013377000024775043, 0.028210500022396445, 0.04563460001372732, 0.06242430000565946, 0.07960110000567511, 0.09500210001715459, 0.11184340002364479, 0.1282682000019122, 0.14647400000831112, 0.16278090002015233, 0.17838530000881292, 0.19505890001892112, 0.21181690000230446, 0.22848480002721772, 0.24525620002532378, 0.2626581000222359, 0.2795887000102084, 0.2950505000189878, 0.31183420002344064, 0.3281898000277579, 0.3449144000187516, 0.36146120002376847, 0.379502700001467, 0.39467700000386685, 0.4121478000015486, 0.42823520000092685, 0.44501820000004955, 0.4622745000233408, 0.4790083000261802, 0.4947212000261061, 0.5116888000047766, 0.5281266000238247, 0.5447704000107478, 0.5612647000234574, 0.5779640000255313, 0.5944786000181921, 0.6120809000276495, 0.6289651000115555, 0.6470718000200577, 0.6626448000024538, 0.6786310000170488, 0.6949984000239056, 0.7133492000284605, 0.7278668000071775, 0.7450699000037275, 0.7616410000191536, 0.7779798000119627, 0.7945388000225648, 0.8128512000257615, 0.827814300020691, 0.8462767000019085]",19.44984050001949,None,19.44984050001949,None,19.44984050001949,None,19.44984050001949,None,19.44984050001949,None,,,a,1,2020_Jul_29_2049,mReversalNewAlpha3,2020.1.3,60.096478894254986,
0,0,0,0,2,0,2,0,,,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,1,1,3,"[-0.018229166666666668, -0.020833333333333332, -0.0234375, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.024739583333333332, -0.022135416666666668, -0.016927083333333332, -0.005208333333333333, 0.0078125, 0.020833333333333332, 0.033854166666666664, 0.046875, 0.0546875, 0.0703125, 0.09895833333333333, 0.1484375, 0.22005208333333334, 0.3346354166666667, 0.3971354166666667, 0.4348958333333333, 0.4609375, 0.4739583333333333, 0.4778645833333333, 0.4778645833333333, 0.4778645833333333, 0.4778645833333333, 0.4778645833333333, 0.4778645833333333, 0.4778645833333333, 0.4752604166666667, 0.46875, 0.4518229166666667, 0.4244791666666667, 0.3893229166666667, 0.3424479166666667, 0.2565104166666667, 0.19010416666666666, 0.11197916666666667, 0.046875, 0.009114583333333334, -0.0078125]","[0.024739583333333332, 0.01953125, 0.015625, 0.014322916666666666, 0.014322916666666666, 0.014322916666666666, 0.014322916666666666, 0.014322916666666666, 0.014322916666666666, 0.013020833333333334, 0.010416666666666666, 0.0078125, 0.006510416666666667, 0.005208333333333333, 0.005208333333333333, 0.0078125, 0.013020833333333334, 0.022135416666666668, 0.03125, 0.037760416666666664, 0.05078125, 0.07291666666666667, 0.10546875, 0.14192708333333334, 0.19270833333333334, 0.21744791666666666, 0.23307291666666666, 0.24088541666666666, 0.24609375, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24869791666666666, 0.24609375, 0.23958333333333334, 0.2265625, 0.20572916666666666, 0.15494791666666666, 0.11458333333333333, 0.07682291666666667, 0.04296875, 0.016927083333333332, -0.0026041666666666665]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0006404000159818679, 0.012924600014230236, 0.030380800017155707, 0.046868500008713454, 0.06373840000014752, 0.08000710001215339, 0.09787330002291128, 0.11435980000533164, 0.13089210001635365, 0.1473423000134062, 0.16443030000664294, 0.18023210001410916, 0.19779780000681058, 0.21688560000620782, 0.2306424000125844, 0.24758270001620986, 0.26408780002384447, 0.28110590000869706, 0.2974525000026915, 0.31417420000070706, 0.33019700000295416, 0.3471692000166513, 0.36364270001649857, 0.3822758000169415, 0.3983392000081949, 0.4138626000203658, 0.4309883000096306, 0.44718790001934394, 0.46363209999981336, 0.47981990000698715, 0.49676609999733046, 0.5134295000170823, 0.5297291000024416, 0.5476313000253867, 0.563377100013895, 0.5799114000110421, 0.5971928000217304, 0.6148410000023432, 0.6302821999997832, 0.6470012000063434, 0.6643533000024036, 0.6802872000262141, 0.6976651000150014, 0.7139083000074606, 0.7308390000252984, 0.7470292000216432, 0.7646833000180777, 0.7801687000028323]",20.312999100016896,None,20.312999100016896,None,20.312999100016896,None,20.312999100016896,None,20.312999100016896,None,,,a,1,2020_Jul_29_2049,mReversalNewAlpha3,2020.1.3,60.096478894254986,
0,0,0,0,3,0,3,0,,,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",60,1,1,4,"[-0.014322916666666666, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.016927083333333332, -0.015625, -0.01171875, 0.0013020833333333333, 0.026041666666666668, 0.052083333333333336, 0.07942708333333333, 0.10416666666666667, 0.12890625, 0.15234375, 0.17578125, 0.19921875, 0.2109375, 0.21875, 0.22265625, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22395833333333334, 0.22135416666666666, 0.21614583333333334, 0.20572916666666666, 0.19010416666666666, 0.15885416666666666, 0.14322916666666666, 0.09244791666666667, 0.059895833333333336, 0.03125, 0.009114583333333334, -0.010416666666666666]","[-0.013020833333333334, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.015625, 0.0013020833333333333, 0.044270833333333336, 0.08072916666666667, 0.11588541666666667, 0.15104166666666666, 0.1875, 0.22526041666666666, 0.2643229166666667, 0.3072916666666667, 0.3333333333333333, 0.3567708333333333, 0.3697916666666667, 0.3776041666666667, 0.37890625, 0.3802083333333333, 0.3802083333333333, 0.3802083333333333, 0.3802083333333333, 0.3802083333333333, 0.3802083333333333, 0.3802083333333333, 0.375, 0.3645833333333333, 0.3528645833333333, 0.3359375, 0.2903645833333333, 0.2682291666666667, 0.17838541666666666, 0.11979166666666667, 0.07421875, 0.041666666666666664, 0.01171875]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000680500001180917, 0.01148700001067482, 0.03206530000898056, 0.04856400002609007, 0.06493449999834411, 0.0834653000056278, 0.09884320001583546, 0.11518079999950714, 0.13200120002147742, 0.14894290000665933, 0.16509120000409894, 0.1825111000216566, 0.19872810001834296, 0.21528370000305586, 0.23188669999944977, 0.24935640001785941, 0.26591290000942536, 0.2827797000063583, 0.2997527999978047, 0.3160589000035543, 0.3326085000007879, 0.34935240002232604, 0.36629309999989346, 0.3823411000194028, 0.39868360001128167, 0.4165472000022419, 0.4326139000186231, 0.44891950002056547, 0.46552450000308454, 0.48178090000874363, 0.4984345000120811, 0.514728100009961, 0.5320034000033047, 0.5484276000061072, 0.5651003000093624, 0.5821025000186637, 0.5981602000247221, 0.6151190000236966, 0.6323749000148382, 0.648856900021201, 0.6650147000036668, 0.6830780000018422, 0.6997839000250679, 0.7150462999998126, 0.7320415000140201, 0.7491975000011735, 0.7650585000228602, 0.7821418000094127, 0.7991108999995049]",21.109918000001926,None,21.109918000001926,None,21.109918000001926,None,21.109918000001926,None,21.109918000001926,None,,,a,1,2020_Jul_29_2049,mReversalNewAlpha3,2020.1.3,60.096478894254986,
0,0,0,0,4,0,4,0,,,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,1,1,5,"[-0.024739583333333332, -0.037760416666666664, -0.044270833333333336, -0.048177083333333336, -0.049479166666666664, -0.05078125, -0.05078125, -0.05078125, -0.05078125, -0.05078125, -0.05078125, -0.05078125, -0.05078125, -0.049479166666666664, -0.03125, -0.010416666666666666, 0.01171875, 0.05078125, 0.08854166666666667, 0.15494791666666666, 0.19401041666666666, 0.23697916666666666, 0.2708333333333333, 0.3098958333333333, 0.34375, 0.3684895833333333, 0.3841145833333333, 0.38671875, 0.3880208333333333, 0.3880208333333333, 0.3880208333333333, 0.3880208333333333, 0.3880208333333333, 0.3880208333333333, 0.3880208333333333, 0.3802083333333333, 0.36328125, 0.3372395833333333, 0.28515625, 0.23046875, 0.17578125, 0.11067708333333333, 0.05859375, 0.013020833333333334, -0.024739583333333332]","[-0.009114583333333334, -0.028645833333333332, -0.03515625, -0.037760416666666664, -0.0390625, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.040364583333333336, -0.0390625, -0.026041666666666668, -0.00390625, 0.03515625, 0.06640625, 0.11588541666666667, 0.14322916666666666, 0.16927083333333334, 0.18880208333333334, 0.20963541666666666, 0.22265625, 0.23307291666666666, 0.23958333333333334, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.24088541666666666, 0.23697916666666666, 0.2265625, 0.19921875, 0.16145833333333334, 0.11848958333333333, 0.06640625, 0.026041666666666668, -0.013020833333333334, -0.044270833333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0007051999855320901, 0.014194099989254028, 0.03138729999773204, 0.049176700005773455, 0.06512600000132807, 0.08134579999023117, 0.09794259999762289, 0.11476860000402667, 0.13135519999195822, 0.14778739999746904, 0.1645892999949865, 0.1814687000005506, 0.19849169999361038, 0.2161140000098385, 0.2315371999866329, 0.24906689999625087, 0.2651526999834459, 0.2816300999838859, 0.30010540000512265, 0.31599129998357967, 0.3317420000093989, 0.34829259998514317, 0.3648457000090275, 0.3813138999976218, 0.39821670000674203, 0.41615629999432713, 0.431660300004296, 0.4484305999940261, 0.46479629998793826, 0.48238539998419583, 0.498441300005652, 0.5155633999966085, 0.5322108999826014, 0.547617900010664, 0.5647029000101611, 0.5815144999942277, 0.598075499990955, 0.61551750000217, 0.6327305999875534, 0.6483848000061698, 0.6646146999846678, 0.6814828999922611, 0.6978854000044521, 0.7153530000068713, 0.7324057999940123]",21.92950669999118,None,21.92950669999118,None,21.92950669999118,None,21.92950669999118,None,21.92950669999118,None,,,a,1,2020_Jul_29_2049,mReversalNewAlpha3,2020.1.3,60.096478894254986,
